2013-04-21 07:03:26	Duke6amer	Yes @F1 Bahrain GP &amp; Liege-Bastone-Liege pro-cycling race #lbl on tonight, think I'm in heaven.  So who's your tip for both???
2013-04-21 07:05:28	Andrichuk	RT @Toshvds: First #lbl for me today ! 2 years ago i won #LBLu23 , but now i'm gonna discover how much faster they go with the Pro's. #pijn…
2013-04-21 07:05:49	HemdMans	@maduc zekers! Goede wedstrijd bij #lbl #LaDoyenne
2013-04-21 07:08:51	vanoosten01	Aan de koffie in Luik #lbl
2013-04-21 07:09:37	Bartovsmirnoff	Laatste klassieker van het voorjaar vandaag, #ladoyenne . Is toch één van de mooiste. Wie wint er? Gok op Pieter Weening . #lbl
2013-04-21 07:12:46	DienVdB	De helden zijn er ook ! #lbl http://t.co/paIvTL72oX
2013-04-21 07:18:04	FrankLiefdu	Het is een lekkere dag met #f1 #lbl #pedicure #baconandeggs #longerlastingrubber #kimi #fietsen #zonnetje en geen #koningslied #lovely :-)
2013-04-21 07:23:19	_jojo_m	Off out for a run then Liege-Bastogne-Liege. Go @RSLT and @andy_schleck ! #lbl
2013-04-21 07:24:25	Meteoplaza_be	Wallonië veel wolken en dus verloopt Luik-Bastenaken-Luik ook grotendeels bewolkt. Veel zon in West-Vlaanderen. http://t.co/WhosvLBOFD #lbl
2013-04-21 07:24:25	Edje623	Nog even getwijfeld om naar FIA GT te gaan, maar dan mis ik #lbl Over een paar weken gaan we toch naar ADAC GT Masters op #Spa
2013-04-21 07:30:43	englemanonline	#Environmental group lodges complaint against #cyclists in 2012 #Liege-Bastogne-Liege. Riders may not start. http://t.co/WrL5ewaK0O #lbl
2013-04-21 07:33:34	amiguelpinheiro	@RuiCostaCyclist boa sorte #lbl
2013-04-21 07:36:23	riderstuart	@Ralgex enjoy - should be a great day #lbl
2013-04-21 07:40:48	BMCProTeam	#lbl BMC Racing Team will compete today at la Doyenne. Good luck to the riders! Find out the roster: http://t.co/fJ0ctAAg8n
2013-04-21 07:40:49	biciciclismoweb	Gilbert busca redimirse en Lieja: “El arcoíris pesa mucho” http://t.co/nDSAz7XM86 #lbl
2013-04-21 07:43:52	3TCycling	RT @BMCProTeam: #lbl BMC Racing Team will compete today at la Doyenne. Good luck to the riders! Find out the roster: http://t.co/fJ0ctAAg8n
2013-04-21 07:46:29	kevjfoxcycling	#lbl is so bloody hard, pretty beat up this morning! Extra respect for @DanMartin86 and @Ride_Argyle when they cross line first today!
2013-04-21 07:46:49	Delstanches	RT @BMCProTeam: #lbl BMC Racing Team will compete today at la Doyenne. Good luck to the riders! Find out the roster: http://t.co/fJ0ctAAg8n
2013-04-21 07:48:35	Lotto_Belisol	RT @Toshvds: First #lbl for me today ! 2 years ago i won #LBLu23 , but now i'm gonna discover how much faster they go with the Pro's. #pijn…
2013-04-21 07:51:39	IlariaMe	RT @Toshvds: First #lbl for me today ! 2 years ago i won #LBLu23 , but now i'm gonna discover how much faster they go with the Pro's. #pijn…
2013-04-21 07:52:28	Liwald	@urichs @RobdeKeijzer als de goeie er maar op stoan! #staanze live 3Dmtb beelden is veel mooier dan #lbl op plat scherm;)
2013-04-21 07:53:58	bb_projects	@Orica_GreenEDGE good luck to the tean tonight, cheering for @simongerrans for another Classics podium. #lbl  #latenight
2013-04-21 07:54:57	ks_mikey	@Lotto_Belisol Good luck to the all the guys today #lbl
2013-04-21 07:55:01	NicolasLeCaroff	Derniere grande classique belge avec #lbl je sens bien un grimpeur plutot qu'un pur puncheur !
2013-04-21 07:55:47	RudyHermans	Liège-Bastogne-Liège: le Champion du Monde @PhilippeGilbert comme Merckx (72,75) et Argentin (87) ? #lbl #vélortbf http://t.co/yBrWJbQfox
2013-04-21 07:57:31	gghofman	9.15am is last call for #lbl bets http://t.co/TLaIKmKILm  #cycling #eurosport
2013-04-21 07:59:10	RudyHermans	Liège-Bastogne-Liège pour le Champion du Monde @PhilippeGilbert, comme Eddy (72,75) &amp; Argentin (87)? #lbl #vélortbf http://t.co/qLp1EmfMJ4
2013-04-21 08:00:01	PelotonWatch	#lbl Liege-Bastogne-Liege Final Start List: http://t.co/MgV4SZHPI0
2013-04-21 08:00:19	CyclingReport	Mit Lüttich-Bastogne-Lüttich steht heute der Letzte Frühjahrsklassiker der Saison an. Alle Details zur Strecke: http://t.co/lSPhEbSWGn #lbl
2013-04-21 08:00:28	DHoudret	RT @RudyHermans: Liège-Bastogne-Liège pour le Champion du Monde @PhilippeGilbert, comme Eddy (72,75) &amp; Argentin (87)? #lbl #vélortbf ht…
2013-04-21 08:05:16	SaraHansen1	RT @Toshvds: First #lbl for me today ! 2 years ago i won #LBLu23 , but now i'm gonna discover how much faster they go with the Pro's. #pijn…
2013-04-21 08:06:02	eopsanger	RT @BMCProTeam: #lbl BMC Racing Team will compete today at la Doyenne. Good luck to the riders! Find out the roster: http://t.co/fJ0ctAAg8n
2013-04-21 08:09:45	tramaz	Croissantjes, Eels, buitenspelen in de zon, #lbl , #feyvit , frietjes, Beyonce in Ziggodome. Wat topdag kan dit worden!
2013-04-21 08:11:16	CeeEmDee	RT @CyclingCentral: News: Liège-Bastogne-Liège last chance for spring classics success http://t.co/bAcCyCM6L4 #lbl #sbscycling
2013-04-21 08:11:28	Lieven_Verheust	Overzicht Luik-Bastenaken-Luik in kaart en beeld met Sporza: http://t.co/HvJgc2H8S8 #lbl
2013-04-21 08:11:48	JirkaChadima	So, #fedcup, #lbl, #montecarlomasters, #F1bahraingp. Great sunday!
2013-04-21 08:12:10	Sturmenator	Bonjour Liège! #lbl http://t.co/gEAjlkCZBy
2013-04-21 08:14:11	sheepchase	It's all on today! RT @PelotonWatch: #lbl Liege-Bastogne-Liege Final Start List: http://t.co/hB2zLKittZ
2013-04-21 08:15:18	CyclingReport	Die "Doyenne", wie Lüttich-Bastogne-Lüttich ja auch so schön heißt, wird um 10:30 beginnen. Liveticker: http://t.co/bgAVCwvHjE #lbl
2013-04-21 08:15:27	PelotonWatch	#lbl Liege-Bastogne-Liege Preview - http://t.co/5RXXJqlXKE
2013-04-21 08:16:04	martinbob79	RT @PelotonWatch: #lbl Liege-Bastogne-Liege Final Start List: http://t.co/MgV4SZHPI0
2013-04-21 08:18:34	PelotonWatch	#lbl Riders in neutral zone
2013-04-21 08:20:10	ariamsita	Yo solo digo que dado que hoy va a ser mi primer dia de ver bicis en condiciones de la temporada, más vale que gane un rubio la #lbl
2013-04-21 08:20:59	Lotto_Belisol	Official start of #lbl at 10:30. 261,5 km and 11 climbs with finish in Ans. Good luck @Lotto_Belisol!
2013-04-21 08:21:14	TomVandeCruys	Klaar voor luik bastenaken luik #lbl http://t.co/v2Mg1P6PGL
2013-04-21 08:24:23	martinbob79	Could @TeamSky get a win today #lbl ?? Strong team Froome, Porte, Henao, Uran, J.TL plus a few powerhouse domestiques strong team :)
2013-04-21 08:25:56	tonyhyland5	@DanMartin86 best of luck today.#lbl
2013-04-21 08:26:43	KnutWalther	Rytterne har startet i #Liege. Dette kan bli en merkedag for @LPNordhaug og norsk sykkel #monument #lbl
2013-04-21 08:28:26	Lotto_Belisol	Our selection for #lbl: @GBille, Bart De Clercq, @cisse_de_greef, @WallyJur, @Toshvds, @DennisVanendert, Jelle Vanendert and @Tim_Wellens
2013-04-21 08:28:28	guilwerq	Aperotje in de koers #lbl @SebMo http://t.co/Ib4LdHjGtI
2013-04-21 08:28:37	AstridvanUden	Is there anywhere I can stream #lbl online??
