2012-03-04 17:03:36	JC_1987	Looking forward to the game huge 3 points if we get them COME ON UNITED! #UTID #MUFC			
2012-03-04 17:03:36	DewTaLeNtBd2	RT @premierleague: Manchester United starting line-up: De Gea, Evra, Jones, Ferdinand, Evans, Carrick, Nani, Young, Scholes, Rooney, Wel ...			
2012-03-04 17:03:36	kristen_maria	RT @EPLIndex: If you're looking for match facts & trends before the #Spurs Vs #MUFC then you want to be reading our piece here: http://t ...			
2012-03-04 17:03:37	RedDevil_4life	RT @InfostradaLive: With his 986th league match in charge of Manchester United, Sir Alex Ferguson will surpass the all-time club record  ...			
2012-03-04 17:03:37	ShaunEB1327	RT @premierleague: Manchester United substitutes: Amos, Fabio, Rafael, Anderson, Giggs, Park, Hernandez. #bpl #thfc #mufc			
2012-03-04 17:03:37	sweetcherub	RT @Kipngeh_MUFC: Good luck to #mufc  winning is the results! ONE LOVE UNITED.			
2012-03-04 17:03:38	Iam04	A must win game... Eeep. #MUFC			
2012-03-04 17:03:38	a_rizky	RT @premierleague: Manchester United starting line-up: De Gea, Evra, Jones, Ferdinand, Evans, Carrick, Nani, Young, Scholes, Rooney, Wel ...			
2012-03-04 17:03:38	ML_1003	@piersmorgan Hi Piers please a RT for all of #MUFC fans all over the world !! #manu #premierleague			
2012-03-04 17:03:38	Ajie_Ajoy	Still believe #MUFC win RT @gilangwpinem: #GGMU RT @oosapii: @gilangwpinem @Ajie_Ajoy @yudha_fn Glory Glory Manchester United			
2012-03-04 17:03:39	Fai9o0oL	RT @Lulu_Mak: GLORY GLORY MAN UNITED ? WIN LOSE OR DRAW I WILL SUPPORT&LOVE YOU FOREVER ? #mufc #gloryGloryManUnited			
2012-03-04 17:03:39	gulrez611	Spurs have failed to win any of their last 25 meetings with United in all competitions (W19, D6), including 21 Premier League matches. #MUFC			
2012-03-04 17:03:39	philbeck10	RT @MichaelLCrick: #MUFC starting line-up v Spurs today contains seven Englishmen			
2012-03-04 17:03:40	BryanJohnson92	Massive game in the title race, desperately need the win #mufc			
2012-03-04 17:03:40	fiddy07	#MUFC			
2012-03-04 17:03:40	CarolFitzmwangi	All kenyans should be supporting  #MUFC today.  #GGMU			
2012-03-04 17:03:40	Bilontee	I'm for #MUFC today. Msijiskie though. Leo tu.			
2012-03-04 17:03:41	adansaurus	RT @sintiyara: M.United! #GGMU #MUFC (????)			
2012-03-04 17:03:41	harwizzle1111	RT @premierleague: Manchester United starting line-up: De Gea, Evra, Jones, Ferdinand, Evans, Carrick, Nani, Young, Scholes, Rooney, Wel ...			
2012-03-04 17:03:41	yeimyMufc	#SiTuvieraSuperPoderes devolvería a @Cristiano al #MUFC			
2012-03-04 17:03:41	I_Am_Kybro	I'm not watching the #MUFC vs #THFC game cos I'm at work so any football related banter will have to wait until about 20.00			
2012-03-04 17:03:42	jwoods1010	its game time!!!! #mufc			
2012-03-04 17:03:42	Fpqureshi	#GloryGloryManUnited #MUFC #CHAMP19NS #BEL19VE			
