2013-03-17 06:46:26	ProCyclingStats	OFFICIAL STARTLIST with bib/numbers 104th Milano-San Remo (WT) http://t.co/S9F369tPNl #msr
2013-03-17 06:46:45	SophieSmith86	Merry Milan-San Remo!  #msr
2013-03-17 06:48:22	gregory_rast	popo looks out of the window like a litle kid who see the first time snow in his life! #msr http://t.co/7albT6tlYk
2013-03-17 06:48:39	SophieSmith86	Grey and England-esque shiza weather  in Milan. Will either be a tough man's race or everyone sticks together more. #msr
2013-03-17 06:48:45	SSpiaggia	RT @gregory_rast: popo looks out of the window like a litle kid who see the first time snow in his life! #msr http://t.co/7albT6tlYk
2013-03-17 06:50:26	stephenfarrand	Rain and snow for #msr. It will be the first wet race since 1991. Chiappucci won after being in a break for 140km.
2013-03-17 06:51:54	velorunner	RT @stephenfarrand: Rain and snow for #msr. It will be the first wet race since 1991. Chiappucci won after being in a break for 140km.
2013-03-17 06:51:59	SpazioCiclismo	Oggi si prevede una giornata epica alla #msr. In bocca al lupo a tutti i corridori. Per voler affrontare 300km così bisogna averne...
2013-03-17 06:53:24	rupertguinness	RT @stephenfarrand: Rain and snow for #msr. It will be the first wet race since 1991. Chiappucci won after being in a break for 140km.
2013-03-17 06:53:30	UncleTom6969	#ptcFinals and #msr today!!!!!! 👍
2013-03-17 06:54:52	PaulWebster18	@wigglebikeshop @CastelliCycling Peter Sagan.  #msr
2013-03-17 06:55:35	Jason__Frank	RT @gregory_rast: popo looks out of the window like a litle kid who see the first time snow in his life! #msr http://t.co/7albT6tlYk
2013-03-17 06:56:21	russelljones01	Milano-San Remo, can't wait! #msr
2013-03-17 06:57:17	FlandersRoubaix	@J_Cantwell kick arse today - good luck for #msr
2013-03-17 07:00:43	CooksonControls	RT @SophieSmith86: Merry Milan-San Remo!  #msr
2013-03-17 07:01:10	Bianchi_NL	@vacansoleilDCM and @AndroniGiocatto in #msr today with Bianchi Bikes.  Tough conditions for an epic 298k.  Good luck, guys !
2013-03-17 07:02:11	LDekrem	Volgens mij gaat boasson hagen vandaag winnen #msr
2013-03-17 07:02:17	Bart_Postma	Haussler, ciolek, sagan, Cancellara of hushovd!? #msr
2013-03-17 07:02:59	AndreOcchipinti	RT @cyclingpro: Ore 7 e 10, nevica sulla @milasanremo Giornata campale! #msr http://t.co/nZAy2q0CGY
2013-03-17 07:03:31	Bart_Postma	Tenminste als het niet afgelast of ingekort wordt #msr
2013-03-17 07:04:30	stijnfest616	@zdenekstybar is there seriously talk of cancelling la primavera #msr
2013-03-17 07:04:30	BianchiOfficial	RT @krisboeckmans: I'm ready! Goodnight #msr http://t.co/FD1aW6JwH5
2013-03-17 07:04:52	macxcited	RT @SophieSmith86: Grey and England-esque shiza weather  in Milan. Will either be a tough man's race or everyone sticks together more. #msr
2013-03-17 07:05:03	macxcited	RT @stephenfarrand: Rain and snow for #msr. It will be the first wet race since 1991. Chiappucci won after being in a break for 140km.
2013-03-17 07:05:52	catalancho	RT @krisboeckmans: I'm ready! Goodnight #msr http://t.co/FD1aW6JwH5
